OC_omid,issn,EP_id,Publications_in_venue,Open Access
06603858581,"['2750-977X', '1019-8288']",482742,15,Uknown
06603860827,"['2477-9547', '1317-8822']",491071,1,True
06603877498,"['2443-4418', '2443-4256']",501910,1,True
06603877520,"['2530-8521', '2444-9792']",496616,3,Uknown
06603881518,['2747-142X'],502361,1,Uknown
0660391567,"['2190-6270', '0932-4089']",448252,522,Uknown
066039289,"['1938-1328', '0021-9584']",442558,23594,Uknown
0660393015,"['1474-0079', '0959-2695']",442965,561,Uknown
066040705,"['0004-8402', '1471-6828']",438237,2274,Uknown
066042093,"['1729-3774', '1729-4061']",498971,2414,True
066042200,"['0035-7707', '2544-5200']",446675,91,Uknown
066043199,"['0034-9461', '2174-0909']",481666,73,Uknown
066043465,"['2284-1881', '2421-0293']",490485,35,True
066043510,"['1389-4978', '1573-7780']",443022,1656,Uknown
066043512,"['1573-6695', '1389-4986']",446013,1519,Uknown
066044515,"['0807-7487', '0332-5415']",340160,317,Uknown
066044516,"['0013-0818', '1500-1989']",343193,307,True
066044524,"['1504-2944', '0018-263X']",340920,8,True
066044549,['2341-0515'],488561,9,True
066044550,"['2411-0809', '1726-7080']",488612,118,Uknown
066044567,"['1465-3648', '0268-1153']",340079,1335,Uknown
066044573,"['1355-4794', '1465-3656']",445123,1562,Uknown
066044703,"['2390-0067', '2027-7458']",497966,52,True
0660447298,['1022-2588'],490377,150,True
066044758,"['2307-0404', '2786-4804']",493439,287,True
066044803,"['0805-9535', '0804-8452']",342236,413,True
066044813,"['0029-2052', '1504-2987']",410920,582,Uknown
066045561,['2617-0159'],502055,27,Uknown
0660457847,"['1754-3266', '1754-3274']",492779,420,Uknown
0660462491,"['1941-8361', '1471-4787']",483208,176,Uknown
0660469222,"['1469-5405', '1741-2900']",442687,621,Uknown
066047870,['2238-0361'],490189,142,Uknown
066047966,['2630-886X'],500207,6,True
066048559,['1212-3951'],488172,14,Uknown
066048599,"['2157-5665', '2194-6175']",477273,312,Uknown
066048602,['2158-2440'],477763,3648,True
066048948,['2392-8042'],486233,78,True
0660494081,"['2041-6938', '2041-6946']",477061,122,Uknown
066049750,['2316-3712'],485705,82,True
066049814,"['0020-5230', '1573-1790', '0826-4805']",441688,1333,Uknown
0660521319,"['1470-1200', '0307-1022']",446998,799,Uknown
066052780,"['0254-1106', '2182-7435']",477685,519,True
0660537386,"['1476-489X', '1357-5279']",430425,803,Uknown
0660545552,"['1573-8701', '1569-1721']",468245,534,Uknown
0660545699,"['1569-1853', '1571-8034']",444341,197,Uknown
0660545774,['2353-9658'],488459,2,Uknown
0660545780,"['2353-9712', '0208-5577']",502175,4,True
0660545785,"['2080-492X', '2353-9720']",485079,6,Uknown
0660545789,"['2353-9739', '1899-1556']",498812,4,Uknown
0660545795,"['2353-9747', '1895-3492']",493427,5,Uknown
0660545799,"['1899-9417', '2353-9763']",488998,7,True
0660548313,"['1470-1146', '0267-1522']",446446,907,Uknown
0660552266,"['1931-3896', '1931-390X']",471802,710,Uknown
06605663,['0010-9452'],340538,4990,Uknown
0660604163,"['1871-8000', '1871-7993']",486521,36,Uknown
0660604206,"['1871-9740', '1871-9732']",470825,192,Uknown
0660604280,"['1871-9791', '1871-9805']",475407,481,Uknown
066062598,['0049-089X'],340540,2434,Uknown
066064001,"['1569-9978', '0378-4177']",341264,990,Uknown
066064112,"['1546-1726', '1097-6256']",341960,6507,Uknown
066064127,"['1380-3395', '1744-411X']",341413,2545,Uknown
066064131,"['1464-3553', '0379-864X']",418707,1996,Uknown
0660644573,"['0176-4225', '1569-9714']",439869,641,Uknown
0660685444,"['2452-2007', '2452-2015']",498377,31,Uknown
0660746339,"['1570-9256', '0922-2936']",480695,244,Uknown
0660749700,"['2095-4700', '2095-6231']",494617,358,True
0660769049,"['2151-7290', '0898-9575']",451126,724,Uknown
0660771630,"['2428-3711', '2428-3614']",498834,113,Uknown
0660771710,"['2822-7468', '2429-2230']",490365,17,Uknown
0660784802,['0214-0489'],493495,8,True
0660789207,['1336-9202'],498512,20,True
0660789276,['1336-9261'],494607,81,True
0660789303,"['1337-0839', '2585-7258']",499185,80,Uknown
0660789344,"['1337-401X', '1210-3055']",475787,547,Uknown
0660811389,['2149-4541'],494238,32,Uknown
0660811407,['2149-4576'],503536,13,Uknown
0660833205,"['1557-7554', '1096-3480']",443065,959,Uknown
0660836893,"['1681-5653', '1022-6508']",474009,876,True
06608460,['0167-6393'],447132,2662,Uknown
06608490,"['1468-0335', '0013-0427']",343310,2319,Uknown
0660887106,['1948-9137'],485043,103,Uknown
0660887125,['1948-9145'],485042,109,Uknown
0660927098,['2038-0925'],487421,63,True
0660927122,['2038-1026'],486377,23,True
0660937749,"['2309-9070', '0041-476X']",481716,180,True
0660956262,"['0073-1579', '2192-5550']",481773,158,Uknown
0660959096,"['1469-8455', '1364-436X']",441777,590,Uknown
0660969488,"['1558-5476', '1357-1559']",470627,119,Uknown
0660969555,"['1357-2334', '1743-9337']",340096,838,Uknown
0660973555,['2184-4097'],503867,8,True
0660973571,['2184-4585'],504550,2,Uknown
0660973591,['2184-5492'],502098,3,True
06609894,['0306-4603'],343615,7205,Uknown
0660996471,"['0105-7510', '1600-0730']",445464,851,Uknown
06609991,"['0306-6150', '1743-9361']",428607,757,Uknown
06609998,"['0306-624X', '1552-6933']",441956,2649,Uknown
06701015064,"['1741-5160', '1465-6612']",475467,314,Uknown
06701049405,['1999-6993'],486930,16,Uknown
06701088288,"['2197-4292', '2197-4306']",485212,62,Uknown
06701094799,['2299-7237'],496863,27,Uknown
06701094804,['2299-7466'],502020,6,True
06701094809,['2299-7571'],488594,34,True
06701094818,['2299-7806'],485629,20,Uknown
06701094999,['2299-8365'],484823,15,Uknown
06701095009,"['2299-856X', '2299-8470']",480322,62,True
06701110362,"['1462-6268', '1744-3806']",439906,536,Uknown
067011271,"['1468-5957', '0306-686X']",442525,2578,Uknown
067011397,['0306-8293'],442020,2240,Uknown
0670114261,"['2272-7639', '0031-0387']",445566,949,True
067011434,['0306-9192'],343261,2752,Uknown
06701154342,"['0102-549X', '2448-1483']",488862,16,True
06701154452,"['2448-1939', '1807-1112']",490186,13,True
06701154491,"['2448-2307', '1980-3087']",495304,1,True
06701154505,['2448-2390'],503401,1,True
06701154508,['2448-2455'],503651,123,True
06701154517,['2448-2609'],489410,9,True
06701154526,"['2448-2692', '1678-8346']",490265,14,True
06701161485,['1544-4031'],497550,161,Uknown
06701163803,"['2308-152X', '2313-6197']",497082,29,True
06701203,"['1752-0401', '0021-9118']",341197,3036,Uknown
06701239155,['0568-3939'],502437,3,True
06701255514,"['1839-2083', '1441-3523']",435969,755,Uknown
06701259465,"['1415-2681', '1981-9897']",503483,3,Uknown
06701267538,"['2049-6737', '2049-6729']",480670,102,True
06701267606,"['1045-0300', '1558-5441']",440947,333,Uknown
06701268836,"['1745-5278', '1740-3553']",485721,191,Uknown
06701280529,['2675-519X'],499342,10,True
06701280550,['2675-5459'],502693,28,Uknown
06701280562,['2675-5467'],502694,2,Uknown
06701280590,['2675-6218'],500382,26,Uknown
06701293379,"['0843-8714', '2052-7756']",441918,502,Uknown
06701309421,"['1753-8629', '2041-1022']",484976,114,Uknown
06701316029,"['1297-9112', '2780-9986']",505143,96,Uknown
06701318343,"['1865-5599', '0340-0174']",448271,120,Uknown
06701331059,"['2222-1875', '2222-1867']",486445,87,True
06701353568,"['2589-7233', '2589-7241']",501942,56,Uknown
06701353592,"['2589-742X', '2589-7411']",497377,14,Uknown
06701360862,"['1754-8500', '1754-8519']",484902,198,Uknown
06701392266,"['2475-0913', '2475-0905']",500415,8,Uknown
06701399504,"['0252-8894', '2223-375X']",477947,15,Uknown
06701411132,"['2709-5576', '2307-5279']",502256,10,Uknown
06701411201,['0890-0132'],501793,71,Uknown
06701416821,['0021-8510'],447597,925,Uknown
067014229,"['0440-9213', '2328-1103']",441179,1487,Uknown
06701462085,['1934-1539'],451618,272,Uknown
0670148600,"['1035-0330', '1470-1219']",447015,979,Uknown
06701496762,['1308-9633'],491107,196,Uknown
0670154352,"['1750-1237', '1750-1229']",476064,421,Uknown
067015454,"['1360-0508', '0968-7599']",422429,2314,Uknown
067015459,"['1468-0432', '0968-6673']",440848,1404,Uknown
067015483,"['1468-0777', '1471-5902']",440620,1546,Uknown
067015490,"['0969-5893', '1468-2850']",439185,1260,Uknown
06701549977,"['1982-4343', '0104-8775']",474312,411,True
067015740,"['0736-5748', '1873-474X']",432030,3234,Uknown
06701580142,"['1135-125X', '2530-8378']",505330,1,Uknown
06701584601,['1963-1197'],491093,685,True
06701584662,['1963-1723'],475527,157,True
06701605282,['2000-7493'],477076,92,True
06701606564,['1642-5782'],498815,1,Uknown
06701606602,['1642-9893'],484963,9,True
06701606618,"['1643-0484', '1730-3508']",500306,24,Uknown
06701606644,['1643-1243'],484973,9,Uknown
06701606740,"['0860-150X', '2199-6059']",482530,412,True
0670162507,"['2037-6731', '0393-5949']",482309,106,Uknown
06701631308,"['2322-939X', '1794-211X']",498583,6,True
06701632036,"['2322-9675', '2322-9381']",489123,85,Uknown
06701655987,"['2398-9777', '2398-9785']",496691,132,Uknown
06701666833,"['1098-6065', '1532-7833']",444645,427,Uknown
06701692508,['2470-8275'],489217,9,True
06701694967,"['2177-8566', '1517-5677']",497183,14,True
06701711907,['2346-3120'],488806,11,True
06701711973,"['0121-8530', '2346-3864']",502993,117,True
06701711992,['2346-3910'],497298,84,True
06701712014,"['2665-3303', '2346-4712']",490732,47,True
06701734139,['2674-7375'],505000,24,Uknown
06701734190,['2675-4916'],500224,193,True
06701738775,"['0719-4692', '0717-4659']",499221,40,True
067017443,"['1872-6623', '0304-3959']",341621,11724,Uknown
06701745038,"['2522-9087', '2523-434X']",495001,31,Uknown
06701745345,"['2522-9303', '2522-9478']",502241,234,Uknown
06701746326,"['2522-9346', '2522-9338']",498710,87,Uknown
06701746355,"['2415-3184', '2522-9508']",496492,4,Uknown
06701748508,['1535-0266'],444766,299,Uknown
06701748573,['1535-0665'],444282,998,Uknown
06701769765,['1302-6879'],497401,64,Uknown
06701776317,['0575-1330'],476219,10,Uknown
06701802521,['1515-5994'],473490,55,True
06701814585,"['0044-1600', '2392-3458']",501866,140,Uknown
06701814980,"['2366-2395', '0044-1449']",448256,13,Uknown
06701817290,['1305-970X'],473320,312,Uknown
06701818497,"['1844-8801', '1583-5812']",488057,117,True
06701828176,"['1744-1331', '1744-134X']",469921,562,Uknown
06701834931,['1689-6637'],485004,132,True
06701834934,['1689-7404'],496784,212,True
06701834970,['1689-8168'],486894,9,Uknown
06701834977,['1689-8311'],474818,257,Uknown
067018633,['0749-596X'],443319,2171,Uknown
067018653,['0749-5978'],341014,2189,Uknown
067018861,['0264-2751'],439100,3649,Uknown
067020072,"['1464-0627', '0264-3294']",439227,1251,Uknown
06702111775,['2525-8923'],499452,30,True
06702111932,"['2155-286X', '2155-2851']",488330,180,Uknown
06702112050,['2357-9854'],490778,23,True
06702112081,['2357-9978'],497158,18,True
06702112095,"['1982-0313', '2358-0003']",487834,27,True
06702112143,"['2358-0194', '0104-7043']",500696,89,Uknown
06702124488,"['0952-1909', '1467-6443']",443056,773,Uknown
06702127782,"['2466-555X', '2466-2852']",496500,2,True
06702135660,['2308-5878'],496484,7,Uknown
06702138324,['2053-6712'],480983,78,True
06702138484,"['2013-0953', '2013-8423']",480557,496,True
067021521,"['1573-1952', '0020-4277']",441657,1010,Uknown
067021570,"['1573-0638', '0020-8566']",343688,1842,Uknown
06702159751,"['2597-470X', '2597-4718']",498023,9,True
06702159938,"['1724-2142', '1123-9891']",482831,539,Uknown
06702183277,['2218-1644'],494037,10,Uknown
06702193411,['1080-661X'],445187,852,Uknown
06702196117,['2395-7972'],490271,35,Uknown
06702196160,['2395-8057'],490269,12,Uknown
06702196174,"['2395-8200', '2594-1631']",502931,88,True
06702202948,['1234-5792'],485460,146,Uknown
06702205337,['2668-7542'],502070,27,True
06702205440,"['2382-3518', '1692-0074']",494732,15,True
06702205492,"['1900-3099', '2382-3984']",487125,37,True
06702205511,['2382-4018'],500584,64,True
06702213183,['0037-802X'],475711,903,Uknown
06702222312,"['1390-5708', '2602-8239']",486659,55,True
06702222327,['2602-8247'],502144,4,Uknown
06702222339,['2602-8360'],498282,6,True
06702222348,['2602-8379'],498194,10,True
06702222364,"['1390-7042', '2602-8484']",502082,13,True
06702222402,['2602-8506'],502346,24,Uknown
06702222650,"['2316-1108', '1517-9699']",490948,24,True
06702222683,['2316-1205'],498947,7,True
06702222718,['2316-1620'],494195,3,Uknown
06702222721,['2316-1663'],490745,3,True
06702222742,['2316-1795'],490146,19,True
06702222809,['2316-2058'],490967,123,True
06702224828,['2049-9647'],484934,257,True
06702225067,['0770-2817'],444308,987,Uknown
06702231984,"['2153-5558', '2153-5531']",479765,63,Uknown
06702238791,"['2145-4426', '2145-7778']",501994,103,True
06702254525,"['1415-2525', '1982-0836']",499718,2,Uknown
06702254928,['1982-1956'],488031,80,True
06702254977,"['1982-1999', '0102-0420']",492988,231,True
06702256410,"['1997-9231', '2223-6260']",493640,33,True
06702262001,['1136-758X'],488804,84,True
06702264507,"['1918-6444', '1925-2099']",493156,425,Uknown
06702264583,"['0380-2361', '1918-5979']",482254,710,True
06702265826,['2667-7326'],499331,83,Uknown
06702274296,"['2089-6239', '2549-0648']",499018,13,True
06702274322,"['2549-0664', '2549-0753']",498010,22,True
06702276832,"['0122-6339', '2248-6798']",490733,120,True
06702284676,"['2313-8114', '2518-1254']",502344,119,Uknown
06702296671,['1819-1983'],483439,4,Uknown
06702296726,['2631-2816'],500265,63,True
06702317491,"['2195-9617', '1619-4993']",469341,297,True
06702339830,"['0860-8032', '2449-8335']",482533,53,Uknown
06702339888,"['1314-8540', '0861-3982']",486160,5,Uknown
06702339947,"['1314-8559', '0861-6302']",486157,1,Uknown
06702341481,"['2408-9001', '2313-2337']",498095,73,True
06702341534,['2408-932X'],487177,11,Uknown
06702341545,['2408-9338'],494049,53,Uknown
06702341587,"['2413-7286', '2408-9435']",489257,8,Uknown
06702345699,"['1465-4466', '1569-206X']",441183,794,Uknown
06702351112,"['2391-8497', '0209-0872']",495205,158,True
06702351305,"['2391-8713', '0239-4456']",498122,1,Uknown
06702351307,['2391-890X'],503834,34,Uknown
06702351314,"['1234-4214', '2391-9353']",491106,2,Uknown
06702351317,"['2391-937X', '0137-3420']",493475,19,Uknown
06702351331,"['2084-1698', '2391-9388']",487376,7,Uknown
06702351337,"['2391-940X', '1643-2762']",483343,19,Uknown
06702351346,['2391-9477'],489608,8,Uknown
06702351349,"['2391-9485', '1643-9171']",485866,7,True
06702351373,['2392-0025'],497986,18,Uknown
06702351385,['2392-0092'],486311,53,Uknown
06702351407,"['1788-6244', '1789-2422']",481157,45,Uknown
06702353732,"['2295-0729', '2295-0710']",492748,17,True
0670236208,['2444-8729'],490077,302,True
0670236662,"['2444-877X', '2444-8788']",497028,86,True
06702372290,"['2306-546X', '2414-3774']",496968,58,True
06702372445,"['2414-4428', '2413-810X']",499496,21,True
06702384088,['2197-6678'],488988,42,Uknown
06702387563,"['2237-5864', '2358-6338']",490312,39,True
06702387629,"['1807-1295', '2237-6151']",497217,5,Uknown
06702387641,['2237-6321'],493665,34,True
06702396026,"['2078-8975', '2078-8983']",497365,525,True
06702396079,"['1405-2253', '2007-3496']",499172,224,True
06702441815,['1805-9112'],487577,17,True
06702452137,"['2456-3226', '0976-545X']",499908,58,Uknown
06702456526,['2147-611X'],484121,164,Uknown
06702456614,['2147-6489'],487538,57,True
06702457992,"['2320-8805', '2320-7655']",499907,53,Uknown
06702459176,['2594-4630'],493600,8,True
06702459223,"['2594-4932', '2358-6974']",502550,11,Uknown
06702459238,['2594-5033'],494649,10,True
06702459334,['2594-6463'],493224,6,True
06702459396,"['2214-8590', '2214-594X']",483679,322,True
06702493519,"['0028-8276', '2199-4714']",445210,207,Uknown
06702502996,['2161-0576'],444326,44,Uknown
06702506543,['2080-2005'],489017,4,Uknown
06702513259,"['2255-9256', '2256-0602']",490277,6,Uknown
06702538771,"['1988-5733', '1139-1979']",487669,204,True
06702538994,"['2253-8275', '0213-1269']",498588,14,Uknown
06702540589,"['2179-8214', '2179-345X']",491172,43,True
06702547996,"['2325-9973', '2325-9965']",499058,135,Uknown
06702552640,"['1748-3727', '2048-2906']",483410,94,Uknown
06702569757,"['0860-0295', '2083-8476']",485620,26,Uknown
06702569767,"['2083-8484', '1730-2366']",496674,81,Uknown
06702582575,['1303-5851'],503209,182,True
06702586841,"['2536-569X', '2536-5703']",493214,42,True
06702586858,"['2536-572X', '2536-5738']",493390,9,True
0670259949,['0273-2297'],439861,801,Uknown
06702601796,"['1940-7874', '0253-3952']",446995,972,Uknown
067026033,"['2153-3806', '0091-7710']",442396,1024,Uknown
067026039,"['1540-3602', '0091-8369']",443061,2817,Uknown
06702605973,['1888-5616'],488795,39,Uknown
067027297,"['1465-1165', '1741-2757']",440519,620,Uknown
067027316,"['1741-282X', '0018-7267']",342897,4195,Uknown
06702739173,"['0932-9714', '1875-7421']",451249,196,Uknown
06702739331,"['0933-1719', '1613-3722']",340069,733,Uknown
067027419,"['1461-7447', '0959-3543']",447737,1516,Uknown
06702750868,"['0826-9831', '1918-6371']",497762,205,Uknown
06702753442,['1731-3317'],480093,30,Uknown
06702753458,['1731-450X'],483404,24,Uknown
06702753520,['1731-6332'],502024,100,Uknown
06702753531,"['1731-6375', '2449-8289']",493160,128,True
06702753628,['1731-7517'],485206,124,True
06702762683,"['1572-8471', '1233-1821']",440772,903,Uknown
06702762807,"['1234-7655', '2450-0291']",485455,133,True
06702777885,"['0108-8416', '2212-9715']",445300,312,Uknown
06702787666,"['1504-3088', '1503-5883']",470481,61,Uknown
06702791019,['2566-3224'],496855,3,Uknown
06702798342,['2169-0235'],487869,39,Uknown
06702798405,['2169-0324'],487009,39,Uknown
06702819755,['2447-8407'],491342,22,Uknown
06702819775,"['2357-8661', '2447-8504']",499651,17,True
067028717,"['0034-4087', '1547-3201']",446387,2173,Uknown
067028869,"['1741-2625', '1469-7874']",437269,414,Uknown
067028943,"['1651-2294', '0023-3609']",444206,380,Uknown
067028982,"['0146-6216', '1552-3497']",437942,1839,Uknown
06702977400,"['2530-853X', '2171-4924']",500238,2,True
06702977954,"['2065-9652', '1220-0484']",471049,132,Uknown
06702977979,"['1220-0492', '2065-9598']",482976,7,Uknown
06702978101,['1220-5249'],484046,10,Uknown
06702981535,['0145-5788'],469856,401,Uknown
0670301650,"['1614-0001', '2151-2299']",475454,481,Uknown
067030233,"['1464-5351', '1369-1058']",341980,1755,Uknown
067030239,"['1369-118X', '1468-4462']",441597,1954,Uknown
067030246,"['1357-650X', '1464-0678']",444318,1054,Uknown
0670302947,"['1479-2931', '1479-294X']",469887,540,Uknown
06703112858,"['0940-5151', '1869-6147']",484012,261,Uknown
